timestamp,cycles,unroll,load_interleave,schedule,hash_interleave,block_group,gather_strategy,speedup
2026-01-22T23:50:58,5023,8,1,stagewise,"(1, 0, 2)",3,by_buffer,29.41
2026-01-22T23:50:58,3823,7,2,stagewise,"(3, 0, 3)",4,by_buffer,38.64
2026-01-22T23:50:58,5791,8,2,stagewise,"(2, 2, 3)",2,round_robin,25.51
2026-01-22T23:50:58,5087,5,1,stagewise,"(2, 3, 0)",4,by_buffer,29.04
2026-01-22T23:50:59,3359,4,2,stagewise,"(3, 0, 3)",4,by_buffer,43.98
2026-01-22T23:50:59,4623,5,2,stagewise,"(0, 0, 0)",4,round_robin,31.96
2026-01-22T23:50:59,3359,4,2,stagewise,"(2, 0, 0)",4,round_robin,43.98
2026-01-22T23:50:59,5775,6,1,stagewise,"(0, 3, 3)",2,round_robin,25.58
2026-01-22T23:50:59,4431,6,1,stagewise,"(2, 1, 1)",3,by_buffer,33.34
2026-01-22T23:50:59,5087,5,1,stagewise,"(0, 0, 3)",4,by_buffer,29.04
2026-01-22T23:50:59,6415,7,3,stagewise,"(1, 2, 2)",2,round_robin,23.03
2026-01-22T23:50:59,9615,4,1,stagewise,"(0, 1, 2)",1,by_buffer,15.36
2026-01-22T23:50:59,4623,5,2,stagewise,"(2, 3, 1)",4,by_buffer,31.96
2026-01-22T23:50:59,5359,4,1,stagewise,"(2, 2, 0)",2,round_robin,27.57
2026-01-22T23:50:59,6079,8,1,stagewise,"(0, 0, 2)",2,round_robin,24.30
2026-01-22T23:50:59,5359,4,1,stagewise,"(1, 0, 0)",2,round_robin,27.57
2026-01-22T23:50:59,4671,6,1,stagewise,"(0, 1, 1)",4,round_robin,31.63
2026-01-22T23:50:59,3551,6,1,stagewise,"(1, 2, 1)",6,round_robin,41.60
2026-01-22T23:50:59,3823,4,3,stagewise,"(0, 2, 0)",4,by_buffer,38.64
2026-01-22T23:50:59,4831,8,3,stagewise,"(1, 2, 3)",3,round_robin,30.58
2026-01-22T23:50:59,6447,7,1,stagewise,"(0, 2, 3)",2,round_robin,22.92
2026-01-22T23:50:59,10191,5,3,stagewise,"(1, 0, 1)",1,round_robin,14.50
2026-01-22T23:50:59,4079,6,2,stagewise,"(3, 3, 1)",3,round_robin,36.22
2026-01-22T23:50:59,9759,5,2,stagewise,"(3, 1, 3)",1,by_buffer,15.14
2026-01-22T23:50:59,4591,5,2,stagewise,"(0, 3, 3)",3,by_buffer,32.18
2026-01-22T23:50:59,6655,5,3,stagewise,"(2, 3, 2)",2,by_buffer,22.20
2026-01-22T23:50:59,3343,6,3,stagewise,"(0, 3, 3)",6,round_robin,44.19
2026-01-22T23:50:59,4431,6,1,stagewise,"(0, 0, 2)",3,round_robin,33.34
2026-01-22T23:50:59,3343,6,3,stagewise,"(3, 1, 1)",6,round_robin,44.19
2026-01-22T23:50:59,3647,5,1,stagewise,"(2, 3, 1)",5,by_buffer,40.51
2026-01-22T23:50:59,4143,7,3,stagewise,"(0, 1, 0)",4,by_buffer,35.66
2026-01-22T23:50:59,5087,5,1,stagewise,"(0, 1, 0)",4,round_robin,29.04
2026-01-22T23:51:00,10191,5,3,stagewise,"(1, 3, 1)",1,round_robin,14.50
2026-01-22T23:51:00,3071,5,2,stagewise,"(2, 2, 1)",5,by_buffer,48.11
2026-01-22T23:51:00,3679,5,3,stagewise,"(0, 0, 3)",5,round_robin,40.16
2026-01-22T23:51:00,3903,8,2,stagewise,"(0, 1, 2)",4,round_robin,37.85
2026-01-22T23:51:00,5375,4,2,stagewise,"(0, 1, 0)",3,round_robin,27.49
2026-01-22T23:51:00,10239,7,1,stagewise,"(3, 1, 2)",1,round_robin,14.43
2026-01-22T23:51:00,6447,7,1,stagewise,"(0, 3, 0)",2,by_buffer,22.92
2026-01-22T23:51:00,3679,5,3,stagewise,"(1, 0, 3)",5,round_robin,40.16
2026-01-22T23:51:00,3663,7,1,stagewise,"(3, 0, 0)",7,by_buffer,40.33
2026-01-22T23:51:00,4735,8,2,stagewise,"(0, 0, 3)",3,by_buffer,31.20
2026-01-22T23:51:00,5327,7,3,stagewise,"(3, 1, 1)",3,round_robin,27.73
2026-01-22T23:51:00,4079,6,2,stagewise,"(1, 3, 1)",3,by_buffer,36.22
2026-01-22T23:51:00,9935,5,1,stagewise,"(3, 1, 0)",1,by_buffer,14.87
2026-01-22T23:51:00,3343,6,3,stagewise,"(2, 1, 3)",6,round_robin,44.19
2026-01-22T23:51:00,10127,6,1,stagewise,"(3, 2, 2)",1,by_buffer,14.59
2026-01-22T23:51:00,5823,4,3,stagewise,"(1, 0, 1)",2,round_robin,25.37
2026-01-22T23:51:00,3823,4,3,stagewise,"(2, 0, 2)",4,by_buffer,38.64
2026-01-22T23:51:00,4735,8,2,stagewise,"(3, 1, 1)",3,round_robin,31.20
2026-01-22T23:51:00,3343,6,3,stagewise,"(3, 1, 3)",6,round_robin,44.19
2026-01-22T23:51:00,3774,8,1,stagewise,"(3, 2, 0)",8,by_buffer,39.15
2026-01-22T23:51:00,4143,7,3,stagewise,"(2, 1, 3)",4,round_robin,35.66
2026-01-22T23:51:00,3023,7,2,stagewise,"(1, 0, 1)",7,by_buffer,48.87
2026-01-22T23:51:00,3679,5,3,stagewise,"(0, 2, 3)",5,by_buffer,40.16
2026-01-22T23:51:00,4799,5,1,stagewise,"(2, 2, 2)",3,round_robin,30.78
2026-01-22T23:51:00,4495,6,3,stagewise,"(0, 0, 2)",3,by_buffer,32.87
2026-01-22T23:51:00,3599,4,1,stagewise,"(3, 0, 0)",4,round_robin,41.05
2026-01-22T23:51:00,4671,6,1,stagewise,"(3, 3, 0)",4,by_buffer,31.63
2026-01-22T23:51:00,9967,7,2,stagewise,"(3, 1, 3)",1,round_robin,14.82
2026-01-22T23:51:00,3823,4,3,stagewise,"(2, 1, 1)",4,by_buffer,38.64
2026-01-22T23:51:01,5071,7,2,stagewise,"(0, 0, 2)",3,by_buffer,29.13
2026-01-22T23:51:01,3903,8,2,stagewise,"(2, 0, 1)",4,by_buffer,37.85
2026-01-22T23:51:01,4591,6,3,stagewise,"(0, 2, 1)",4,round_robin,32.18
2026-01-22T23:51:01,3774,8,1,stagewise,"(3, 0, 2)",8,by_buffer,39.15
2026-01-22T23:51:01,6415,5,1,stagewise,"(3, 0, 3)",2,round_robin,23.03
2026-01-22T23:51:01,3486,8,3,stagewise,"(2, 0, 3)",8,round_robin,42.38
2026-01-22T23:51:01,6159,7,2,stagewise,"(2, 2, 1)",2,by_buffer,23.99
2026-01-22T23:51:01,10207,6,3,stagewise,"(2, 0, 1)",1,round_robin,14.47
2026-01-22T23:51:01,3599,4,1,stagewise,"(2, 3, 2)",4,round_robin,41.05
2026-01-22T23:51:01,4431,6,1,stagewise,"(2, 2, 3)",3,round_robin,33.34
2026-01-22T23:51:01,4143,7,3,stagewise,"(2, 1, 1)",4,by_buffer,35.66
2026-01-22T23:51:01,10127,6,1,stagewise,"(0, 3, 2)",1,by_buffer,14.59
2026-01-22T23:51:01,6223,5,2,stagewise,"(0, 3, 1)",2,round_robin,23.74
2026-01-22T23:51:01,10175,4,3,stagewise,"(1, 2, 2)",1,by_buffer,14.52
2026-01-22T23:51:01,6223,5,2,stagewise,"(3, 2, 3)",2,by_buffer,23.74
2026-01-22T23:51:01,3087,5,2,stagewise,"(1, 1, 3)",5,round_robin,47.86
2026-01-22T23:51:01,9791,6,2,stagewise,"(2, 3, 3)",1,by_buffer,15.09
2026-01-22T23:51:01,5023,8,1,stagewise,"(3, 2, 0)",3,by_buffer,29.41
2026-01-22T23:51:01,9615,4,1,stagewise,"(3, 3, 0)",1,round_robin,15.36
2026-01-22T23:51:01,4287,7,1,stagewise,"(2, 2, 2)",4,round_robin,34.46
2026-01-22T23:51:01,5855,6,3,stagewise,"(0, 1, 3)",2,by_buffer,25.23
2026-01-22T23:51:01,5375,4,2,stagewise,"(1, 1, 1)",3,round_robin,27.49
2026-01-22T23:51:01,10127,6,1,stagewise,"(2, 2, 0)",1,by_buffer,14.59
2026-01-22T23:51:01,5887,8,3,stagewise,"(0, 2, 0)",2,round_robin,25.09
2026-01-22T23:51:01,5823,4,3,stagewise,"(2, 0, 3)",3,round_robin,25.37
2026-01-22T23:51:01,3023,7,2,stagewise,"(0, 1, 2)",7,round_robin,48.87
2026-01-22T23:51:01,5087,5,1,stagewise,"(2, 2, 1)",4,by_buffer,29.04
2026-01-22T23:51:02,6159,7,2,stagewise,"(2, 2, 2)",2,round_robin,23.99
2026-01-22T23:51:02,3551,6,1,stagewise,"(3, 0, 0)",6,by_buffer,41.60
2026-01-22T23:51:02,5375,4,1,stagewise,"(2, 1, 0)",3,round_robin,27.49
2026-01-22T23:51:02,3823,7,2,stagewise,"(3, 1, 1)",4,by_buffer,38.64
2026-01-22T23:51:02,4335,8,1,stagewise,"(0, 1, 2)",4,by_buffer,34.08
2026-01-22T23:51:02,5071,7,2,stagewise,"(1, 1, 1)",3,round_robin,29.13
2026-01-22T23:51:02,10207,6,3,stagewise,"(2, 2, 3)",1,round_robin,14.47
2026-01-22T23:51:02,5135,5,3,stagewise,"(1, 0, 0)",4,round_robin,28.77
2026-01-22T23:51:02,5439,6,2,stagewise,"(2, 2, 0)",2,round_robin,27.16
2026-01-22T23:51:02,10223,7,3,stagewise,"(3, 2, 1)",1,round_robin,14.45
2026-01-22T23:51:02,6447,7,1,stagewise,"(2, 1, 2)",2,by_buffer,22.92
2026-01-22T23:51:02,5359,4,1,stagewise,"(2, 3, 2)",2,by_buffer,27.57
2026-01-22T23:51:02,3823,7,2,stagewise,"(2, 3, 0)",4,by_buffer,38.64
2026-01-22T23:51:02,5375,4,1,stagewise,"(3, 0, 2)",3,by_buffer,27.49
2026-01-22T23:51:02,3599,4,1,stagewise,"(1, 0, 3)",4,by_buffer,41.05
2026-01-22T23:51:02,3359,4,2,stagewise,"(1, 1, 0)",4,round_robin,43.98
2026-01-22T23:51:02,9935,5,1,stagewise,"(0, 1, 0)",1,round_robin,14.87
2026-01-22T23:51:02,4111,6,2,stagewise,"(1, 2, 2)",4,by_buffer,35.94
2026-01-22T23:51:02,5823,4,3,stagewise,"(0, 3, 2)",2,round_robin,25.37
2026-01-22T23:51:02,3823,4,3,stagewise,"(3, 2, 2)",4,round_robin,38.64
2026-01-22T23:51:02,5823,4,3,stagewise,"(3, 3, 1)",2,round_robin,25.37
2026-01-22T23:51:02,5375,4,2,stagewise,"(2, 0, 3)",2,by_buffer,27.49
2026-01-22T23:51:02,5359,4,1,stagewise,"(0, 3, 3)",2,round_robin,27.57
2026-01-22T23:51:02,10431,8,1,stagewise,"(3, 3, 0)",1,round_robin,14.16
2026-01-22T23:51:02,5775,6,1,stagewise,"(3, 1, 0)",2,round_robin,25.58
2026-01-22T23:51:02,5359,4,1,stagewise,"(1, 0, 1)",2,by_buffer,27.57
2026-01-22T23:51:02,6159,7,2,stagewise,"(2, 2, 3)",2,by_buffer,23.99
2026-01-22T23:51:02,4799,5,1,stagewise,"(0, 0, 1)",3,by_buffer,30.78
2026-01-22T23:51:02,4591,6,3,stagewise,"(2, 1, 3)",4,round_robin,32.18
2026-01-22T23:51:03,4591,6,3,stagewise,"(0, 0, 2)",4,round_robin,32.18
2026-01-22T23:51:03,5791,8,2,stagewise,"(0, 3, 0)",2,by_buffer,25.51
2026-01-22T23:51:03,9615,4,1,stagewise,"(3, 0, 1)",1,round_robin,15.36
2026-01-22T23:51:03,5887,8,3,stagewise,"(0, 3, 0)",2,round_robin,25.09
2026-01-22T23:51:03,3071,5,2,stagewise,"(2, 2, 1)",5,by_buffer,48.11
2026-01-22T23:51:03,5823,4,3,stagewise,"(0, 1, 1)",2,by_buffer,25.37
2026-01-22T23:51:03,3663,7,3,stagewise,"(2, 2, 1)",7,round_robin,40.33
2026-01-22T23:51:03,5791,8,2,stagewise,"(3, 1, 1)",2,round_robin,25.51
2026-01-22T23:51:03,4111,6,2,stagewise,"(2, 1, 1)",4,round_robin,35.94
2026-01-22T23:51:03,3023,7,2,stagewise,"(1, 2, 1)",7,round_robin,48.87
2026-01-22T23:51:03,6415,7,3,stagewise,"(2, 0, 1)",2,round_robin,23.03
2026-01-22T23:51:03,4495,6,3,stagewise,"(2, 2, 2)",3,by_buffer,32.87
2026-01-22T23:51:03,6655,5,3,stagewise,"(0, 3, 2)",2,by_buffer,22.20
2026-01-22T23:51:03,10191,5,3,stagewise,"(2, 3, 1)",1,by_buffer,14.50
2026-01-22T23:51:03,9967,7,2,stagewise,"(1, 1, 1)",1,round_robin,14.82
2026-01-22T23:51:03,5823,4,3,stagewise,"(0, 3, 1)",3,round_robin,25.37
2026-01-22T23:51:03,10239,8,3,stagewise,"(3, 3, 2)",1,by_buffer,14.43
2026-01-22T23:51:03,5375,4,1,stagewise,"(1, 1, 3)",3,by_buffer,27.49
2026-01-22T23:51:03,4079,6,2,stagewise,"(1, 1, 2)",3,round_robin,36.22
2026-01-22T23:51:03,4111,6,2,stagewise,"(1, 0, 1)",4,by_buffer,35.94
2026-01-22T23:51:03,9615,4,1,stagewise,"(3, 2, 2)",1,round_robin,15.36
2026-01-22T23:51:03,5775,6,1,stagewise,"(0, 0, 0)",2,round_robin,25.58
2026-01-22T23:51:03,6079,8,1,stagewise,"(0, 2, 2)",2,by_buffer,24.30
2026-01-22T23:51:03,10127,6,1,stagewise,"(3, 2, 2)",1,round_robin,14.59
2026-01-22T23:51:03,9759,5,2,stagewise,"(3, 0, 0)",1,by_buffer,15.14
2026-01-22T23:51:03,3647,5,1,stagewise,"(3, 3, 3)",5,by_buffer,40.51
2026-01-22T23:51:03,6415,7,3,stagewise,"(3, 3, 3)",2,by_buffer,23.03
2026-01-22T23:51:04,4335,8,1,stagewise,"(0, 0, 3)",4,by_buffer,34.08
2026-01-22T23:51:04,4143,7,3,stagewise,"(2, 2, 3)",4,round_robin,35.66
2026-01-22T23:51:04,6415,7,3,stagewise,"(0, 3, 0)",2,by_buffer,23.03
2026-01-22T23:51:04,2847,6,2,stagewise,"(0, 1, 3)",6,round_robin,51.89
2026-01-22T23:51:04,4671,6,1,stagewise,"(3, 0, 3)",4,round_robin,31.63
2026-01-22T23:51:04,2847,6,2,stagewise,"(3, 3, 0)",6,by_buffer,51.89
2026-01-22T23:51:04,3774,8,1,stagewise,"(1, 2, 2)",8,round_robin,39.15
2026-01-22T23:51:04,9967,7,2,stagewise,"(2, 3, 2)",1,by_buffer,14.82
2026-01-22T23:51:04,4431,6,1,stagewise,"(3, 3, 1)",3,round_robin,33.34
2026-01-22T23:51:04,3599,4,1,stagewise,"(2, 1, 1)",4,round_robin,41.05
2026-01-22T23:51:04,5023,8,1,stagewise,"(1, 2, 1)",3,round_robin,29.41
2026-01-22T23:51:04,3359,4,2,stagewise,"(1, 0, 2)",4,round_robin,43.98
2026-01-22T23:51:04,5375,4,2,stagewise,"(3, 1, 1)",3,by_buffer,27.49
2026-01-22T23:51:04,10127,6,1,stagewise,"(0, 3, 0)",1,round_robin,14.59
2026-01-22T23:51:04,4143,7,3,stagewise,"(0, 2, 2)",4,by_buffer,35.66
2026-01-22T23:51:04,9759,5,2,stagewise,"(0, 2, 3)",1,by_buffer,15.14
2026-01-22T23:51:04,5359,7,1,stagewise,"(1, 3, 3)",3,by_buffer,27.57
2026-01-22T23:51:04,10191,5,3,stagewise,"(0, 1, 2)",1,round_robin,14.50
2026-01-22T23:51:04,3599,4,1,stagewise,"(0, 0, 2)",4,by_buffer,41.05
2026-01-22T23:51:04,5823,4,3,stagewise,"(0, 3, 1)",2,by_buffer,25.37
2026-01-22T23:51:04,10191,5,3,stagewise,"(0, 3, 1)",1,by_buffer,14.50
2026-01-22T23:51:04,3599,4,1,stagewise,"(3, 3, 1)",4,by_buffer,41.05
2026-01-22T23:51:04,4111,6,2,stagewise,"(1, 2, 2)",4,by_buffer,35.94
2026-01-22T23:51:04,4831,8,3,stagewise,"(2, 1, 0)",3,by_buffer,30.58
2026-01-22T23:51:04,5823,4,3,stagewise,"(0, 0, 3)",3,round_robin,25.37
2026-01-22T23:51:04,4671,6,1,stagewise,"(0, 2, 3)",4,round_robin,31.63
2026-01-22T23:51:04,9967,7,2,stagewise,"(3, 2, 2)",1,round_robin,14.82
2026-01-22T23:51:04,4047,8,3,stagewise,"(3, 0, 3)",4,by_buffer,36.50
2026-01-22T23:51:04,5439,6,2,stagewise,"(1, 1, 3)",2,round_robin,27.16
2026-01-22T23:51:05,5135,5,3,stagewise,"(1, 0, 3)",4,by_buffer,28.77
2026-01-22T23:51:05,3599,4,1,stagewise,"(1, 0, 3)",4,by_buffer,41.05
2026-01-22T23:51:05,3663,7,3,stagewise,"(2, 1, 1)",7,by_buffer,40.33
2026-01-22T23:51:05,3343,6,3,stagewise,"(1, 3, 0)",6,by_buffer,44.19
2026-01-22T23:51:05,5439,6,2,stagewise,"(1, 0, 2)",2,by_buffer,27.16
2026-01-22T23:51:05,5823,4,3,stagewise,"(0, 1, 2)",3,round_robin,25.37
2026-01-22T23:51:05,10223,7,3,stagewise,"(3, 3, 0)",1,round_robin,14.45
2026-01-22T23:51:05,5359,7,1,stagewise,"(0, 2, 1)",3,by_buffer,27.57
2026-01-22T23:51:05,5823,4,3,stagewise,"(3, 3, 0)",2,by_buffer,25.37
2026-01-22T23:51:05,5023,5,3,stagewise,"(3, 3, 0)",3,by_buffer,29.41
2026-01-22T23:51:05,5775,6,1,stagewise,"(3, 0, 2)",2,by_buffer,25.58
2026-01-22T23:51:05,3823,7,2,stagewise,"(1, 3, 2)",4,round_robin,38.64
2026-01-22T23:51:05,3023,7,2,stagewise,"(1, 2, 3)",7,by_buffer,48.87
2026-01-22T23:51:05,6415,5,1,stagewise,"(0, 0, 0)",2,by_buffer,23.03
2026-01-22T23:51:05,5135,5,3,stagewise,"(0, 3, 3)",4,round_robin,28.77
2026-01-22T23:51:05,10191,5,3,stagewise,"(1, 0, 1)",1,by_buffer,14.50
2026-01-22T23:51:05,10191,5,3,stagewise,"(2, 2, 2)",1,by_buffer,14.50
2026-01-22T23:51:05,4047,8,3,stagewise,"(0, 0, 0)",4,round_robin,36.50
2026-01-22T23:51:05,4671,6,1,stagewise,"(0, 1, 2)",4,by_buffer,31.63
2026-01-22T23:51:05,4799,5,1,stagewise,"(2, 1, 1)",3,round_robin,30.78
2026-01-22T23:51:05,5135,5,3,stagewise,"(3, 2, 2)",4,round_robin,28.77
2026-01-22T23:51:05,4079,6,2,stagewise,"(2, 3, 1)",3,round_robin,36.22
2026-01-22T23:51:05,4735,8,2,stagewise,"(0, 3, 3)",3,by_buffer,31.20
2026-01-22T23:51:05,10239,7,1,stagewise,"(1, 0, 3)",1,round_robin,14.43
2026-01-22T23:51:05,3903,8,2,stagewise,"(3, 2, 3)",4,by_buffer,37.85
2026-01-22T23:51:05,10207,6,3,stagewise,"(3, 3, 3)",1,by_buffer,14.47
2026-01-22T23:51:05,3599,4,1,stagewise,"(0, 0, 1)",4,round_robin,41.05
2026-01-22T23:51:05,10239,8,3,stagewise,"(2, 1, 0)",1,by_buffer,14.43
2026-01-22T23:51:05,5855,6,3,stagewise,"(0, 0, 2)",2,round_robin,25.23
2026-01-22T23:51:06,10191,5,3,stagewise,"(2, 3, 2)",1,round_robin,14.50
2026-01-22T23:51:06,3343,6,3,stagewise,"(1, 0, 3)",6,by_buffer,44.19
2026-01-22T23:51:06,4287,7,1,stagewise,"(0, 1, 1)",4,round_robin,34.46
2026-01-22T23:51:06,5887,8,3,stagewise,"(0, 2, 2)",2,round_robin,25.09
2026-01-22T23:51:06,10143,8,2,stagewise,"(3, 3, 3)",1,by_buffer,14.57
2026-01-22T23:51:06,5359,4,1,stagewise,"(0, 1, 2)",2,round_robin,27.57
2026-01-22T23:51:06,10239,8,3,stagewise,"(3, 1, 2)",1,round_robin,14.43
2026-01-22T23:51:06,4079,6,2,stagewise,"(1, 1, 2)",3,round_robin,36.22
2026-01-22T23:51:06,5855,6,3,stagewise,"(0, 3, 3)",2,round_robin,25.23
2026-01-22T23:51:06,5023,5,3,stagewise,"(2, 3, 3)",3,round_robin,29.41
2026-01-22T23:51:06,3359,4,2,stagewise,"(0, 0, 1)",4,by_buffer,43.98
2026-01-22T23:51:06,9759,5,2,stagewise,"(3, 2, 3)",1,by_buffer,15.14
2026-01-22T23:51:06,3551,6,1,stagewise,"(0, 3, 3)",6,by_buffer,41.60
2026-01-22T23:51:06,10143,8,2,stagewise,"(2, 2, 0)",1,by_buffer,14.57
2026-01-22T23:51:06,4671,6,1,stagewise,"(2, 0, 2)",4,by_buffer,31.63
2026-01-22T23:51:06,4831,8,3,stagewise,"(3, 2, 0)",3,by_buffer,30.58
2026-01-22T23:51:06,5791,8,2,stagewise,"(0, 2, 0)",2,round_robin,25.51
2026-01-22T23:51:06,4111,6,2,stagewise,"(3, 1, 3)",4,by_buffer,35.94
2026-01-22T23:51:06,10127,6,1,stagewise,"(1, 1, 3)",1,by_buffer,14.59
2026-01-22T23:51:06,4591,6,3,stagewise,"(0, 2, 1)",4,by_buffer,32.18
2026-01-22T23:51:06,10431,8,1,stagewise,"(2, 1, 0)",1,by_buffer,14.16
2026-01-22T23:51:06,5823,4,3,stagewise,"(1, 1, 0)",2,round_robin,25.37
2026-01-22T23:51:06,6655,5,3,stagewise,"(0, 0, 1)",2,by_buffer,22.20
2026-01-22T23:51:06,5359,4,1,stagewise,"(1, 3, 1)",2,round_robin,27.57
2026-01-22T23:51:06,5375,4,1,stagewise,"(1, 3, 2)",3,by_buffer,27.49
2026-01-22T23:51:06,9727,4,2,stagewise,"(1, 0, 2)",1,round_robin,15.19
2026-01-22T23:51:06,5375,4,2,stagewise,"(3, 0, 1)",3,by_buffer,27.49
2026-01-22T23:51:06,6159,7,2,stagewise,"(0, 2, 1)",2,by_buffer,23.99
2026-01-22T23:51:07,6415,5,1,stagewise,"(1, 3, 0)",2,round_robin,23.03
2026-01-22T23:51:07,3486,8,3,stagewise,"(2, 2, 1)",8,round_robin,42.38
2026-01-22T23:51:07,10239,8,3,stagewise,"(2, 3, 0)",1,by_buffer,14.43
2026-01-22T23:51:07,3023,7,2,stagewise,"(0, 1, 1)",7,round_robin,48.87
2026-01-22T23:51:07,3823,4,3,stagewise,"(1, 1, 2)",4,round_robin,38.64
2026-01-22T23:51:07,9967,7,2,stagewise,"(0, 3, 2)",1,by_buffer,14.82
2026-01-22T23:51:07,4623,5,2,stagewise,"(2, 0, 1)",4,by_buffer,31.96
2026-01-22T23:51:07,10143,8,2,stagewise,"(0, 1, 0)",1,round_robin,14.57
2026-01-22T23:51:07,3823,7,2,stagewise,"(0, 0, 3)",4,round_robin,38.64
2026-01-22T23:51:07,3359,4,2,stagewise,"(1, 0, 0)",4,by_buffer,43.98
2026-01-22T23:51:07,9967,7,2,stagewise,"(3, 2, 1)",1,round_robin,14.82
2026-01-22T23:51:07,3823,4,3,stagewise,"(3, 0, 3)",4,by_buffer,38.64
2026-01-22T23:51:07,10191,5,3,stagewise,"(0, 2, 2)",1,round_robin,14.50
2026-01-22T23:51:07,4591,5,2,stagewise,"(3, 0, 1)",3,by_buffer,32.18
2026-01-22T23:51:07,3343,6,3,stagewise,"(3, 2, 3)",6,round_robin,44.19
2026-01-22T23:51:07,9791,6,2,stagewise,"(3, 0, 1)",1,by_buffer,15.09
2026-01-22T23:51:07,6415,5,1,stagewise,"(3, 0, 0)",2,round_robin,23.03
2026-01-22T23:51:07,5327,7,3,stagewise,"(1, 0, 1)",3,round_robin,27.73
2026-01-22T23:51:07,5135,5,3,stagewise,"(3, 3, 3)",4,by_buffer,28.77
2026-01-22T23:51:07,4831,8,3,stagewise,"(1, 3, 2)",3,round_robin,30.58
2026-01-22T23:51:07,4287,7,1,stagewise,"(2, 0, 2)",4,round_robin,34.46
2026-01-22T23:51:07,3679,5,3,stagewise,"(2, 0, 0)",5,round_robin,40.16
2026-01-22T23:51:07,4799,5,1,stagewise,"(2, 3, 1)",3,by_buffer,30.78
2026-01-22T23:51:07,5887,8,3,stagewise,"(3, 2, 1)",2,by_buffer,25.09
2026-01-22T23:51:07,4623,5,2,stagewise,"(2, 3, 3)",4,round_robin,31.96
2026-01-22T23:51:07,9727,4,2,stagewise,"(3, 1, 0)",1,by_buffer,15.19
2026-01-22T23:51:07,4495,6,3,stagewise,"(3, 3, 0)",3,by_buffer,32.87
2026-01-22T23:51:07,5823,4,3,stagewise,"(3, 1, 1)",2,round_robin,25.37
2026-01-22T23:51:07,9935,5,1,stagewise,"(1, 1, 3)",1,by_buffer,14.87
2026-01-22T23:51:08,5023,5,3,stagewise,"(1, 2, 2)",3,round_robin,29.41
2026-01-22T23:51:08,3599,4,1,stagewise,"(0, 2, 1)",4,round_robin,41.05
2026-01-22T23:51:08,10207,6,3,stagewise,"(3, 0, 3)",1,round_robin,14.47
2026-01-22T23:51:08,3663,7,1,stagewise,"(3, 2, 1)",7,by_buffer,40.33
2026-01-22T23:51:08,10207,6,3,stagewise,"(1, 3, 2)",1,round_robin,14.47
2026-01-22T23:51:08,3023,7,2,stagewise,"(3, 2, 1)",7,by_buffer,48.87
2026-01-22T23:51:08,9791,6,2,stagewise,"(3, 2, 3)",1,by_buffer,15.09
2026-01-22T23:51:08,6223,5,2,stagewise,"(2, 1, 1)",2,by_buffer,23.74
2026-01-22T23:51:08,5375,4,2,stagewise,"(2, 1, 0)",3,round_robin,27.49
2026-01-22T23:51:08,5071,7,2,stagewise,"(2, 3, 1)",3,by_buffer,29.13
2026-01-22T23:51:08,10431,8,1,stagewise,"(3, 1, 1)",1,round_robin,14.16
2026-01-22T23:51:08,5791,8,2,stagewise,"(2, 3, 0)",2,round_robin,25.51
2026-01-22T23:51:08,4735,8,2,stagewise,"(1, 0, 2)",3,by_buffer,31.20
2026-01-22T23:51:08,3663,7,1,stagewise,"(1, 1, 1)",7,round_robin,40.33
2026-01-22T23:51:08,5023,8,1,stagewise,"(1, 1, 1)",3,round_robin,29.41
2026-01-22T23:51:08,5023,5,3,stagewise,"(2, 3, 3)",3,by_buffer,29.41
2026-01-22T23:51:08,10431,8,1,stagewise,"(1, 1, 1)",1,by_buffer,14.16
2026-01-22T23:51:08,3679,5,3,stagewise,"(3, 2, 3)",5,by_buffer,40.16
2026-01-22T23:51:08,6079,8,1,stagewise,"(2, 3, 1)",2,round_robin,24.30
2026-01-22T23:51:08,4623,5,2,stagewise,"(3, 3, 1)",4,by_buffer,31.96
2026-01-22T23:51:08,4143,7,3,stagewise,"(0, 2, 1)",4,round_robin,35.66
2026-01-22T23:51:08,4287,7,1,stagewise,"(1, 0, 1)",4,round_robin,34.46
2026-01-22T23:51:08,5375,4,1,stagewise,"(2, 3, 2)",3,by_buffer,27.49
2026-01-22T23:51:08,3198,8,2,stagewise,"(2, 1, 0)",8,round_robin,46.20
2026-01-22T23:51:08,9759,5,2,stagewise,"(0, 0, 0)",1,round_robin,15.14
2026-01-22T23:51:08,3903,8,2,stagewise,"(1, 0, 3)",4,round_robin,37.85
2026-01-22T23:51:08,4495,6,3,stagewise,"(0, 0, 2)",3,by_buffer,32.87
2026-01-22T23:51:08,3359,4,2,stagewise,"(1, 0, 3)",4,by_buffer,43.98
2026-01-22T23:51:09,3599,4,1,stagewise,"(0, 1, 1)",4,round_robin,41.05
2026-01-22T23:51:09,5327,7,3,stagewise,"(0, 2, 2)",3,round_robin,27.73
2026-01-22T23:51:09,10127,6,1,stagewise,"(2, 1, 1)",1,round_robin,14.59
2026-01-22T23:51:09,10191,5,3,stagewise,"(2, 0, 0)",1,round_robin,14.50
2026-01-22T23:51:09,6415,5,1,stagewise,"(1, 3, 2)",2,round_robin,23.03
2026-01-22T23:51:09,4047,8,3,stagewise,"(3, 1, 0)",4,round_robin,36.50
