timestamp,cycles,unroll,load_interleave,schedule,hash_interleave,block_group,speedup
2026-01-22T23:45:44,5375,4,1,stagewise,"(3, 3, 3)",3,27.49
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 0, 0)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 0, 1)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 0, 2)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 0, 3)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 1, 0)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 1, 1)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 1, 2)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 1, 3)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 2, 0)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 2, 1)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 2, 2)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 2, 3)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 3, 0)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 3, 1)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 3, 2)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(0, 3, 3)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 0, 0)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 0, 1)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 0, 2)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 0, 3)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 1, 0)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 1, 1)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 1, 2)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 1, 3)",4,41.05
2026-01-22T23:45:44,3599,4,1,stagewise,"(1, 2, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(1, 2, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(1, 2, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(1, 2, 3)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(1, 3, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(1, 3, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(1, 3, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(1, 3, 3)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 0, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 0, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 0, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 0, 3)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 1, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 1, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 1, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 1, 3)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 2, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 2, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 2, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 2, 3)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 3, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 3, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 3, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(2, 3, 3)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 0, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 0, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 0, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 0, 3)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 1, 0)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 1, 1)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 1, 2)",4,41.05
2026-01-22T23:45:45,3599,4,1,stagewise,"(3, 1, 3)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 2, 0)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 2, 1)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 2, 2)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 2, 3)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 3, 0)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 3, 1)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 3, 2)",4,41.05
2026-01-22T23:45:46,3599,4,1,stagewise,"(3, 3, 3)",4,41.05
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 0, 0)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 0, 1)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 0, 2)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 0, 3)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 1, 0)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 1, 1)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 1, 2)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 1, 3)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 2, 0)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 2, 1)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 2, 2)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 2, 3)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 3, 0)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 3, 1)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 3, 2)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(0, 3, 3)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(1, 0, 0)",1,15.19
2026-01-22T23:45:46,9727,4,2,stagewise,"(1, 0, 1)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 0, 2)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 0, 3)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 1, 0)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 1, 1)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 1, 2)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 1, 3)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 2, 0)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 2, 1)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 2, 2)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 2, 3)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 3, 0)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 3, 1)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 3, 2)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(1, 3, 3)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 0, 0)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 0, 1)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 0, 2)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 0, 3)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 1, 0)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 1, 1)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 1, 2)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 1, 3)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 2, 0)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 2, 1)",1,15.19
2026-01-22T23:45:47,9727,4,2,stagewise,"(2, 2, 2)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(2, 2, 3)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(2, 3, 0)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(2, 3, 1)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(2, 3, 2)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(2, 3, 3)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 0, 0)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 0, 1)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 0, 2)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 0, 3)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 1, 0)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 1, 1)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 1, 2)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 1, 3)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 2, 0)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 2, 1)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 2, 2)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 2, 3)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 3, 0)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 3, 1)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 3, 2)",1,15.19
2026-01-22T23:45:48,9727,4,2,stagewise,"(3, 3, 3)",1,15.19
2026-01-22T23:45:48,5375,4,2,stagewise,"(0, 0, 0)",2,27.49
2026-01-22T23:45:48,5375,4,2,stagewise,"(0, 0, 1)",2,27.49
2026-01-22T23:45:48,5375,4,2,stagewise,"(0, 0, 2)",2,27.49
2026-01-22T23:45:48,5375,4,2,stagewise,"(0, 0, 3)",2,27.49
2026-01-22T23:45:48,5375,4,2,stagewise,"(0, 1, 0)",2,27.49
2026-01-22T23:45:48,5375,4,2,stagewise,"(0, 1, 1)",2,27.49
2026-01-22T23:45:49,5375,4,2,stagewise,"(0, 1, 2)",2,27.49
2026-01-22T23:45:49,5375,4,2,stagewise,"(0, 1, 3)",2,27.49
2026-01-22T23:45:49,5375,4,2,stagewise,"(0, 2, 0)",2,27.49
2026-01-22T23:45:49,5375,4,2,stagewise,"(0, 2, 1)",2,27.49
2026-01-22T23:45:49,5375,4,2,stagewise,"(0, 2, 2)",2,27.49
